authors,title,pdf_file
"Carlos Llorca, Ana Tsui Moreno, Matthew Bediako Okrah and Rolf Moeckel",Traffic assignment for an integrated land use and transportation model in a large metropolitan area: case study of Munich,hEART2017_paper_100.pdf
"Marija Nikolic, Michel Bierlaire, Iliya Markov and Romain Konde",Pedestrian multi-class speed-density relationship: evaluation of integrated and sequential approach,hEART2017_paper_101.pdf
"Alexander Mürmann, Stefanie Peer and Lukas Zahrer",Learning from app-based feedback on driving skills: do monetary incentives matter?,hEART2017_paper_102.pdf
"Raphaël Lamotte, André de Palma and Nikolas Geroliminis",The morning commute problem with temporary access restrictions for conventional and autonomous vehicles,hEART2017_paper_103.pdf
Nurit Oliker and Shlomo Bekhor,A heuristic to solve the Transit network design problem,hEART2017_paper_104.pdf
Inbal Haas and Bernhard Friedrich,Investigating travel time aspects of autonomous vehicle platoons used in city logistics,hEART2017_paper_107.pdf
"Dorine Duives, Yufei Yuan, Winnie Daamen and Serge Hoogendoorn",Multi-directional ASM for pedestrian traffic state estimation,hEART2017_paper_108.pdf
"Amit Agarwal, Gunnar Flötteröd and Kai Nagel",Calibration of behavioral parameters in an agent-based transport simulation,hEART2017_paper_109.pdf
"Golan Ben-Dor, Bella Dmitrieva, Michał Maciejewski, Joschka Bischoff, Eran Ben-Elia and Itzhak Benenson",MATSim simulations in the Tel Aviv Metropolitan Area: Direct competition between public transport and cars on the same roadway,hEART2017_paper_110.pdf
Muhammad Ghanayim and Shlomo Bekhor,Modeling commuter bicycle route choice in a dense urban network,hEART2017_paper_111.pdf
Basil Schmid and Kay W Axhausen,Investigating suppressed demand effects for increasing car travel costs: A latent variable random effects Poisson (LVREP) approach,hEART2017_paper_113.pdf
"Victoria Gitelman, Roby Carmel and Ana Korchatov","Safety performance of the new BRT system in Haifa, Israel",hEART2017_paper_118.pdf
"Silvia Varotto, Haneen Farah, Tomer Toledo, Bart van Arem and Serge Hoogendoorn",Modeling Multi-Level Choices of Control Transitions in Full-Range Adaptive Cruise Control,hEART2017_paper_119.pdf
"Sergio Batista, Ludovic Leclercq and Nikolas Geroliminis",Trip lengths and the macroscopic traffic simulation: an interface between the microscopic and macroscopic networks,hEART2017_paper_120.pdf
"Jaime Soza-Parra, Juan Carlos Munoz and Sebastián Raveau",What factors determine the variability of the level of service experienced by transit users?,hEART2017_paper_121.pdf
"Jesper Bláfoss Ingvardson, Sebastián Raveau and Otto Anker Nielsen",The influence of transit service frequency and station characteristics on passenger arrival time distributions – A smart card data analysis in the Copenhagen Region,hEART2017_paper_123.pdf
Stefan Binder and Michel Bierlaire,An efficient algorithm for the multi-objective railway timetable rescheduling problem,hEART2017_paper_125.pdf
Guilhem Mariotte and Ludovic Leclercq,The MFD trip-based approach applied to multi-reservoir systems,hEART2017_paper_129.pdf
"Biyu Wang, Hong Liang, Sebastian Hörl and Francesco Ciari",Dynamic Ride Sharing Implementation and Analysis in MATSim,hEART2017_paper_130.pdf
"Shlomo Beychok, Hillel Bar-Gera, Tal Raviv and Gad Rabinowitz",Share a ride to the train station using a demand-responsive feeder service,hEART2017_paper_131.pdf
Felipe Gonzalez-Valdes and Sebastián Raveau,Identifying the presence of heterogeneous discrete choice mechanisms at an individual level,hEART2017_paper_132.pdf
Shlomo Bekhor and Michael Sorani,Are there really inefficient links in a real transportation network?,hEART2017_paper_134.pdf
Vasileia Papathanasopoulou and Constantinos Antoniou,Data-driven models for identification of lane-changing characteristics and duration using NGSIM data,hEART2017_paper_136.pdf
"Juan Manuel Lorenzo, Maria Börjesson and Andrew Daly",Measuring errors with latent variables in transport models,hEART2017_paper_137.pdf
"Thomas Rasmussen, Jeppe Rich, Otto Anker Nielsen and Thomas Ross Pedersen",The forming of truck platoons: How to make it work,hEART2017_paper_138.pdf
"Martin Repoux, Mor Kaspi and Nikolas Geroliminis",Strategies for on-line management of a Multi-Layered Public Transit System,hEART2017_paper_140.pdf
"Georgios Laskaris, Oded Cats, Erik Jenelius and Francesco Viti",Coordinating merging public transport operations using holding control strategies,hEART2017_paper_141.pdf
"Riki Kawase, Junji Urata and Takamasa Iryo",Sampling approach on spatial variation for travel demand forecasting,hEART2017_paper_143.pdf
Andrea Vanesa Papu Carrone and Jeppe Rich,Network performance of autonomous cars at low market shares,hEART2017_paper_146.pdf
"Susan Grant-Muller, Frances Hodgson and Nicholas Malleson","Health Equity Outcomes Arising from Transport Scheme Innovation, Utilizing New Generation Mobility Data",hEART2017_paper_149.pdf
Aleksandar Trifunovic and Bernhard Friedrich,Transit network design augmented with shared vehicles acting as feeders on short distances,hEART2017_paper_150.pdf
"Daisuke Fukuda, Jiangshan Ma, Kaoru Yamada and Norihito Shinkai",Simulating the Impacts of Risk-Averse Vehicle Navigations on Network Traffic Flow under Travel Time Uncertainty,hEART2017_paper_152.pdf
"T T Nguyen, S C Calvert and J W C van Lint",Hybrid traffic state estimation and prediction using pattern recognition,hEART2017_paper_153.pdf
"Matthew Bediako Okrah, Ana Tsui Moreno, Carlos Llorca and Rolf Moeckel",Future Mobility Options: Simulation of ownership of autonomous vehicles in an integrated land use/transport model,hEART2017_paper_155.pdf
Zhonghao Xie and Ed Manley,Towards the Modelling of Public Transport Route Choice under Disruption,hEART2017_paper_156.pdf
"Xiaokai Nie, Mark Birkin, Susan Grant-Muller and Robin Lovelace",Modelling of mobility patterns of urban large populations,hEART2017_paper_157.pdf
"Anna Fernández-Antolín, Virginie Lurkin, Matthieu de Lapparent and Michel Bierlaire",Discrete-continuous maximum likelihood for the estimation of error component logit models,hEART2017_paper_158.pdf
"Francesco Manca, Aruna Sivakumar, John W Polak and Jonn Axsen",Exploring the inclusion of social influence in a hybrid choice model of electric vehicle (EV) purchase preferences,hEART2017_paper_160.pdf
"Ramachandran Balakrishna, Daniel Morgan, Andres Rabinowicz, Howard Slavin and Qi Yang",New Developments in the Application of Static and Dynamic Traffic Assignment in Practice,hEART2017_paper_161.pdf
"Guy Keren, Carlo Giacomo Prato and Daniel Felsenstein",Transportation planning for Emergency: The role of Transportation to the resilience of populations,hEART2017_paper_162.pdf
Dominik Ziemke and Kai Nagel,Activity scheduling in a miscroscopic integrated land-use transport modeling framework,hEART2017_paper_164.pdf
"Alexandra Gavriilidou, Yufei Yuan, Haneen Farah and Serge Hoogendoorn",Face validation of a microscopic cycling behaviour model using differential game theory,hEART2017_paper_165.pdf
Emmanouil Chaniotakis and Constantinos Antoniou,"On the Activity Space derived Social Media: Recurrence, Temporal and Spatial Sensitivity Analysis",hEART2017_paper_166.pdf
Isik Ilber Sirmatel and Nikolas Geroliminis,Combined estimation and control of large-scale urban road networks: A real-time optimization based approach,hEART2017_paper_167.pdf
"Chiara Calastri, Stephane Hess, Romain Crastes and Matthew Beck",Providing personalised feedback to investigate the role of social influence on travel behaviour,hEART2017_paper_169.pdf
Andy H F Chow and Rui Sha,Control strategies for network efficiency and resilience with route choice,hEART2017_paper_171.pdf
"Nico Kühnel, Theresa Thunig and Kai Nagel",Implementing traffic responsive signals in MATSim,hEART2017_paper_172.pdf
"Theresa Thunig, Ihab Kaddoura and Kai Nagel",Braess' paradox and congestion pricing in MATSim,hEART2017_paper_173.pdf
Kanako Izawa and Eiji Hato,A domain-based 3-D route choice modeling based on sparse observations through Wi-Fi,hEART2017_paper_174.pdf
Michael Zilske,Towards a framework for mobile phone data in MATSim,hEART2017_paper_176.pdf
"Selini Hadjidimitriou, Ioannis Kaparias and Mauro Dell'Amico",Investigating urban bus travel time reliability patterns in London using iBus Automatic Vehicle Locating and Live Bus Arrivals data,hEART2017_paper_177.pdf
Sunbola Zatmeh Kanj and Tomer Toledo,The impact of driver distraction on car following behavior,hEART2017_paper_179.pdf
"Yoram Shiftan, Wafa Elias, Shelly Ben Zvi Etzioni and Ido Erev",The Effectiveness of Different Incentives Programs in Encouraging Safe Driving,hEART2017_paper_180.pdf
Leonardo Bellocchi and Nikolas Geroliminis,A reaction-diffusion model with region-to-region parameters for large scale traffic networks,hEART2017_paper_181.pdf
Sergio Jara-Diaz and Jorge Rosales-Salas,On the role of sleep in time use models,hEART2017_paper_182.pdf
Giovanni De Nunzio and Per-Olof Gutman,An application of shock wave theory to urban traffic control via dynamic speed advisory,hEART2017_paper_184.pdf
"Ayelet Gal-Tzur, Yakov Bohadana and Yana Barsky",Detecting congestion in urban networks based on data fusion,hEART2017_paper_185.pdf
"Lars Kröger, Benjamin Kickhöfer and Tobias Kuhnimhof","Autonomous car- and ride-sharing systems: A simulation-based analysis of impacts on travel demand in urban, suburban and rural German regions",hEART2017_paper_186.pdf
"Lijuan Zhang, Ayelet Gal-Tzur and Sagi Dalyot",Mobility Preferences Analysis based on Travel Mode Activities and Patterns,hEART2017_paper_187.pdf
Na'Amah Hagiladi and Pnina Plaut,Feld's Foci theory and the relations between meeting locations and travel behaviour,hEART2017_paper_188.pdf
