authors,title,pdf_file
"Ameur Lelio Chelli, Maria Luisa Merani, Luca Lusvarghi, Riccardo Donà, Konstantinos Mattas and Biagio Ciuffo",NR-V2X for Cooperative Adaptive Cruise Control,hEART_2024_paper_2408.pdf
"Hamed Naseri, Francesco Ciari and Ashraf Uz Zaman Patwary",Who is more likely to support or oppose pedestrianization projects?,hEART_2024_paper_2509.pdf
Nico Nachtigall and Miriam Magdolen,Seasonal Trends and Sociodemographic Influences on Long-Distance Trips  - A Case Study from Munich,hEART_2024_paper_2532.pdf
"Ariane Kehlbacher, Kerstin Stark and Laura Gebhardt",Accounting for uncertainty in the presentation and valuation of travel time in SP experiments,hEART_2024_paper_2594.pdf
Gabriel Dadashev and Bat-Hen Nahmias-Biran,Optimizing Automated Mobility on-Demand Operation with Markovian Model: A Case Study of the Tel-Aviv Metropolis in 2040,hEART_2024_paper_2616.pdf
"Jingran Xu, Dea van Lierop and Dick Ettema","Examining the process of carsharing adoption in the Netherlands: roles of car ownership, motivations, barriers and mobility habits at different transition points",hEART_2024_paper_2637.pdf
"Ariane Scheffer, Richard Connors, Haruko Nakao and Francesco Viti",Generating activity-specific multimodal trips from aggregated data sources,hEART_2024_paper_2869.pdf
"Thomas Veit, Karl Hofer and Martin Fellendorf",A new Approach of Park-and-Ride within Travel Demand Modeling,hEART_2024_paper_2928.pdf
"Serio Agriesti, Claudio Roncoli and Bat-Hen Nahmias-Biran",An equilibrium-seeking search algorithm for modeling the integration of supply and demand,hEART_2024_paper_2936.pdf
"Ana Tsui Moreno, Santiago Álvarez-Ossorio Martinez, Rolf Moeckel and Klaus Bogenberger",Stability of weekly active days using continuous revealed preference data,hEART_2024_paper_3166.pdf
"Marisdea Castiglione, Guido Cantelmo, Ernesto Cipriani and Marialisa Nigro",Modeling Crowd-Sourced Spatio-Temporal Flexibility Insights in Origin-Destination Matrices Estimation,hEART_2024_paper_3175.pdf
"Corin Staves, Qin Zhang, Rolf Moeckel, Aruna Sivakumar, Tayebeh Saghapour, Ismail Saadi, Sm Labib, James Woodcock and Belen Zapata-Diomedi",A Dynamic Least-Cost Path Method for Incorporating the Street-level Built Environment into Mode Choice Utility,hEART_2024_paper_3217.pdf
Zaid Saeed Khan and Monica Menendez,ShuttleSLAM: An Integrated Feeder and Arterial Bus Service Without Transfers,hEART_2024_paper_3296.pdf
Jonas Eliasson and Maria Börjesson,Cost-effective scenarios for reaching transportation climate targets,hEART_2024_paper_3492.pdf
"Maximiliano Lizana, Charisma Choudhury and David Watling",Investigating the potential of aggregated mobility indices for inferring public transport ridership changes,hEART_2024_paper_3564.pdf
"Mehdi Naderi, Panagiotis Typaldos and Markos Papageorgiou",Controlling Lane-Free Signal-Free Intersections via Model Predictive Control,hEART_2024_paper_3620.pdf
Niels Lindner and Berenike Masing,SAT-Generated Initial Solutions for Integrated Line Planning and Turn-Sensitive Periodic Timetabling with Track Choice,hEART_2024_paper_3685.pdf
"Ida Kristoffersson, Roger Pyddoke, Filip Kristofersson and Staffan Algers",Access to charging infrastructure and the propensity to buy an electric car,hEART_2024_paper_3722.pdf
"Markku Karhunen, Claire Mosoni, Ajay Patil, Riikka Turkki, Siiri Perämäki, Ari Väisänen and Emilia Suomalainen",Modelling the urban mining potential of micromobility: A Finnish case study,hEART_2024_paper_3733.pdf
"Filippos Adamidis, Mohamed Abouelela and Constantinos Antoniou",Considering Indicators of External Costs in a Transportation Mode Choice Model,hEART_2024_paper_3748.pdf
"Boel Berg Wincent, Erik Jenelius and Wilco Burghout","Attitudes and Perceptions of Shared E-Scooter Parking in Stockholm, Gothenburg and Malmö",hEART_2024_paper_3837.pdf
David Kohlrautz and Tobias Kuhnimhof,Stated Preference-Based Analysis of the Impact of Bicycle Parking Fees on the Occupancy and Benefits of Bicycle Parking Stations,hEART_2024_paper_3859.pdf
"Danya Li, Wencan Mao, Francisco Pereira, Yu Xiao, Xiang Su and Rico Krueger","Understanding and Predicting Human Behavior in Interactions with Autonomous Systems in Urban Environments: A Systematic Review, Challenges, and Opportunities",hEART_2024_paper_3882.pdf
"Azam Ali, Thijs Dekker, Stephane Hess and Charisma Choudhury",Using posterior analysis to predict missing information in passively collected data,hEART_2024_paper_3901.pdf
"Duo Wang, Andrea Araldo and Mounîm A. El Yacoubi",Public Transport Stop Selection to Reduce the Inequality in the Distribution of Accessibility,hEART_2024_paper_4007.pdf
"Riccardo Donà, Konstantinos Mattas, Sandor Vass, Giovanni Albano and Biagio Ciuffo",Stability Issues in Adaptive Cruise Control System and Traffic Implication,hEART_2024_paper_4061.pdf
Pia Tulodetzki and Gabriel Wilkes,Who commutes by bicycle all year round? Analysis of influencing factors based on a survey incorporating weather sensitivity,hEART_2024_paper_4076.pdf
"Magdalena Proszewska, Michał Bujak, Marek Śmieja, Jacek Tabor and Rafal Kucharski",Decomposing graphs to balance virus spreading and efficiency using Graph Neural Networks,hEART_2024_paper_4077.pdf
Maria Börjesson and Elisabeth Lång,The Gender Gap in Commuting Distance: Why do Women Commute Shorter Distances than Men?,hEART_2024_paper_4223.pdf
"Cloe Cortes Balcells, Fabian Torres and Michel Bierlaire",Bridging Epidemiology and Mobility: Creating a Policy-Aware Activity-Based Model for Epidemiological Studies,hEART_2024_paper_4277.pdf
"Rui Yao, Mogens Fosgerau, Mads Paulsen and Thomas Rasmussen",Perturbed utility stochastic traffic assignment,hEART_2024_paper_4329.pdf
"Fabio Paparella, Pim Labee, Theo Hofman, Soora Rasouli and Mauro Salazar",Profitability of Vehicle-to-grid in Mobility-as-a-service: A Case Study of Eindhoven,hEART_2024_paper_4414.pdf
"Shadi Haj-Yahia, Omar Mansour and Tomer Toledo",Utility Function Specification: A Grammatical Approach,hEART_2024_paper_4416.pdf
"Federico Bigi, Taha Hossein Rashidi, Giovanni Tataranno and Francesco Viti",Robust population synthesis: a framework for reliability,hEART_2024_paper_4448.pdf
"Mahsa Movaghar, Neil Yorke-Smith, Hans van Lint and Serge Hoogendoorn",Exploring the Impact of Deceleration Rates on Traffic Incident Probability: A Case Study of Motorways in the Netherlands,hEART_2024_paper_4489.pdf
Michal Bujak and Rafal Kucharski,Personalised pricing in ride pooling to maximise expected profit,hEART_2024_paper_4547.pdf
Nejc Gerzinic and Oded Cats,Mode choice and credit trading behaviour under the premise of tradeable mobility credits,hEART_2024_paper_4576.pdf
"Negar Rezvany, Tim Hillel and Michel Bierlaire",Household-level choice-set generation and parameter estimation in activity-based models,hEART_2024_paper_4588.pdf
"Siyu Chen, Ravi Seshadri, Carlos Azevedo, Renming Liu, Yu Jiang and Moshe Ben-Akiva",Personalized Pareto-improving Congestion Pricing and Tradable Credit Schemes,hEART_2024_paper_4622.pdf
"Saman Behrouzi, Panchamy Krishnakumari, Irene Martinez Josemaria, Mario Romero, Serge P. Hoogendoorn and Hans van Lint",From Network Topology to Traffic: An investigation of the Relationship Between Network Topological Features and Traffic Data,hEART_2024_paper_4678.pdf
"Chenghua Yang, Adrien Nicolet and Bilge Atasoy",Optimising Cargo Consolidation for Port-Hinterland Inland Waterway Transportation,hEART_2024_paper_4739.pdf
"Ying-Chuan Ni, Anastasios Kouvelas and Michail Makridis",Modeling Link-level Urban Traffic Dynamics based on Corridor Macroscopic Fundamental Diagram,hEART_2024_paper_4764.pdf
Maryia Hryhoryeva and Ludovic Leclercq,Regulating Ride-Hailing Service Operations: Impact of Idle Distance Charge and Demand Distribution on Network Performance,hEART_2024_paper_4765.pdf
"Arjan de Ruijter, Roman Engelhardt, Florian Dandl, Nejc Geržinič, Hans van Lint, Klaus Bogenberger and Oded Cats",Two-Sided Dynamics in Duopolistic Markets with Ride-hailing and Ride-pooling,hEART_2024_paper_4885.pdf
"Samira Dibaj, Shaghayegh Vosough and Miloš Mladenović","A latent class approach to classify e-scooter non-users in Helsinki, Finland",hEART_2024_paper_4923.pdf
"Max Ng, Roman Engelhardt, Florian Dandl, Klaus Bogenberger and Hani Mahmassani",Simulating Semi-on-Demand Hybrid Route Transit Feeders with Shared Autonomous Mobility Services,hEART_2024_paper_5100.pdf
"Kai Zhang, Kenan Zhang, Linbin Huang, Giuseppe Belgioioso, John Lygeros and Florian Dorfler",Data-enabled predictive control for dynamic traffic routing,hEART_2024_paper_5283.pdf
Tung Vo and Michael Maness,Auction-Based Tolling: An Economic Experiment to Address Risk-based Heterogeneous Bidding,hEART_2024_paper_5313.pdf
"Yili Tang, Otto Anker Nielsen and Jesper Blafoss Ingvardson",Modeling and managing network crowding and congestion in mass transit with a revenue-neutral fare incentive scheme,hEART_2024_paper_5501.pdf
"Gal Shachar Bekerovich, Shlomo Bekhor and Gal Shachar",Public Transport Route Choice Model Based On Feature Importance Derived From Clustering Analysis,hEART_2024_paper_5639.pdf
Tarek Chouaki and Sebastian Hörl,Comparative assessment of fairness in on-demand fleet management algorithms,hEART_2024_paper_5653.pdf
"Yuhan Liu, Hai Yang and Xiaoran Qin",An incentive strategy for the retention of impatient passengers in ride-sourcing markets,hEART_2024_paper_5841.pdf
Risa Kobayashi and Eiji Hato,Development and Empirical Analysis of a Model for Matching Land Transaction Considering the Influence of Excursion Travel Behavior,hEART_2024_paper_5999.pdf
"Miguel Costa, Carlos Lima Azevedo, Felix Wilhelm Siebert, Manuel Marques and Filipe Moura",Capturing Spatial Heterogeneity in Cycling Accidents using a Latent Class Discrete Outcome Model,hEART_2024_paper_6062.pdf
"Mohsen Nazemi, Bara Rababah, Daniel Ramos, Tangxu Zhao and Bilal Farooq",Studying Physiological Responses of Pedestrians Crossing Uncontrolled Urban Roads using Virtual Immersive Reality,hEART_2024_paper_6116.pdf
"Thibault Charlottin, Silvia Francesca Varotto and Christine Buisson",Detecting car-following and platoons within traffic using the dynamic time warping algorithm,hEART_2024_paper_6119.pdf
"Niloufar Dabestani, Panagiotis Typaldos, Ioannis Papamichail and Markos Papageorgiou",Joint Trajectory Planning for 1-D Snake-like Interruptible Vehicle Platoons in Lane-free Traffic,hEART_2024_paper_6226.pdf
"Paul Hurlet, Ouassim Manout and Azise Oumar Diallo",Policy implications of shared e-scooter parking regulation: an agent-based approach,hEART_2024_paper_6257.pdf
"Niloofar Shakoori, Giovanni De Nunzio and Ludovic Leclercq",Addressing First-In-First-Out in System Optimal Dynamic Traffic Assignment on Multi Origin-Destination Networks,hEART_2024_paper_6556.pdf
Klavdiya Bochenina and Laura Ruotsalainen,"Towards sustainable ride-pooling algorithms for autonomous cars: a comparative study of passenger satisfaction, taxi fleet usage and emission metrics",hEART_2024_paper_6655.pdf
Carl Berry and Maria Börjesson,The impact of company cars on fuel choice and car characteristics,hEART_2024_paper_6716.pdf
"Xue Yao, Simeon Calvert and Serge Hoogendoorn",Action pattern recognition based on Action phases clustering,hEART_2024_paper_6721.pdf
"Lucas Schuhmacher, Gabriel Wilkes, Pia Tulodetzki, Martin Kagerbauer and Peter Vortisch",On the Influence of Land Use and Weather in a Station-based Bike Sharing System,hEART_2024_paper_6849.pdf
"Sara Momen, Yousef Maknoon, Bart van Arem and Shadi Sharif Azadeh",Cost-Efficient Robust Network Design for BEBs: Tackling Energy Uncertainty with Limited Data,hEART_2024_paper_6892.pdf
"Pim Labee, Soora Rasouli and Seheon Kim",Predicting mode choice using boosted trees in a multi-level panel effect model,hEART_2024_paper_6976.pdf
"Marzieh Afsari, Mousaalreza Dastmard and Guido Gentile",Using Machine Learning to Assess the Relevance of Weather Conditions for Short-Term Demand Predictions in Bike-Sharing Systems,hEART_2024_paper_7029.pdf
"Benjamin Cottreau, Ouassim Manout and Louafi Bouzouina","Assessment of bus bridging strategies under unplanned public transit disruptions: a case study from Lyon, France.",hEART_2024_paper_7125.pdf
Pei-Yu Chang and Nicolò Daina,Electrifying the NYC Yellow Taxi Fleet: A simulation-based analysis of the relation between charging infrastructure requirements and lithium-intensity,hEART_2024_paper_7228.pdf
"Yu Tang, Jingqin Gao, Fan Zuo, Di Sha and Kaan Ozbay",Connected Vehicle Data-Aided Ramp Metering for Distant Bottlenecks Induced by Traffic Accidents,hEART_2024_paper_7291.pdf
"Ioannis Kaparias, Shahjahan Miah, Alexander Chapman, Ben Waterson and Efstathios Milonidis",Using an instrumented bicycle to explore the responses of cyclists to pavement characteristics and defects,hEART_2024_paper_7406.pdf
"Roel Faber, Maarten Kroesen and Eric Molin",Latent growth curve trajectories for travel mode attitudes during and after the COVID-19 pandemic,hEART_2024_paper_7415.pdf
"Laurent Cazor, David Watling, Lawrence Duncan, Thomas Rasmussen and Otto Nielsen",A doubly-differentiable bounded choice model: formulation and application to three large-scale case studies,hEART_2024_paper_7418.pdf
"Léa Fabre, Caroline Bayart, Yacouba Kone, Ouassim Manout and Patrick Bonnel",A Machine Learning Approach to adjust ridership computed from Wi-Fi data in Public Transport,hEART_2024_paper_7518.pdf
"Alexander Hammerl, Ravi Seshadri and Thomas Kjær Rasmussen",Hysteresis Phenomena Behind Freeway Bottlenecks,hEART_2024_paper_7610.pdf
Gunnar Flötteröd,Charging demand analysis in the face of overwhelming uncertainty,hEART_2024_paper_7742.pdf
"Seshadri Naik Moode, Francesc Soriguera, Xiaoyu Zheng and Margarita Martínez-Díaz",Exploring Safety in Platoons of Connected Autonomous Vehicles: Investigating Emergency Braking Conditions and Collision Severity,hEART_2024_paper_7796.pdf
"Phil Churchman, Thijs Dekker and Kate Pangbourne",Codesigning decision pathways for road freight decarbonization,hEART_2024_paper_7840.pdf
"Silke Kirstin Kaiser, Nadja Klein and Lynn H. Kaack",From Counting Stations to City-Wide Estimates: Bicycle Volume Extrapolation With Multi-Source and Sample Data,hEART_2024_paper_7955.pdf
"Hossein Farahani, Kenan Zhang, Amir Abbas Rassafi and Ali Abdi Kordani",Multi-hop Control Scheme for Urban Traffic Congestion Mitigation with Non-Compliant Users,hEART_2024_paper_8313.pdf
"Kuldeep Kavta, Shadi Sharif Azadeh, Yousef Maknoon and Gonçalo Homem de Almeida Correia",The road less travelled: A route choice experiment focusing on the safety of food delivery riders,hEART_2024_paper_8359.pdf
Nicolas Salvadé and Tim Hillel,Beyond i.i.d: complex Random Utility Model specifications with gradient boosting,hEART_2024_paper_8384.pdf
"Bastian Henríquez-Jara, Jacqueline Arriagada, Kimberly Montenegro, Alejandro Tirachini and Marcela Munizaga","The Effects of a Real-Time Public Transport Information App on Travel Behaviour, Traffic Levels and the Environment",hEART_2024_paper_8554.pdf
"Linghang Sun, Yifan Zhang, Cristian Axenie, Margherita Grossi, Anastasios Kouvelas and Michail Makridis",The Fragile Nature of Road Transportation Systems,hEART_2024_paper_8608.pdf
"Esko Lehtonen, Fanny Malin, Elina Aittoniemi and Satu Innamaa",Engaging in Activities while in an Automated Car Increases the Willingness to Tolerate Longer Travel Times,hEART_2024_paper_8750.pdf
"Khadidja Kadem, Mostafa Ameli, Mahdi Zargayouna and Latifa Oukhellou",Intermodal Traffic Assignment Modeling: Analytical and Simulation-based Approaches,hEART_2024_paper_8894.pdf
"Tarek Chouaki, Sylvain Declerq and Sebastian Hörl",Towards an integrated approach for the automatic design of feeder bus lines using agent-based simulation and combinatorial optimization,hEART_2024_paper_8926.pdf
Mattias Ingelström and Francisco J. Márquez-Fernández,Influence of AFIR's charging station spacing requirement on heavy-duty vehicle electrification rate,hEART_2024_paper_8935.pdf
"Daniel Hörcher, Roger Vickerman and Daniel Graham","The optimal speed of rail: Velocity and its impact on fares, frequencies, and subsidies",hEART_2024_paper_9015.pdf
"Alonso Espinosa Mireles de Villafranca, Zhiren Huang and Charalampos Sipetas",Using temporal public transport demand profiles to reveal urban spatial patterns,hEART_2024_paper_9087.pdf
"Alfredo Jose Ojeda Diaz, Anders Fjendbo Jensen and Stefan Eriksen Mabit",Analysing the effect of heterogeneous preferences on electric vehicle adoption: The case of Denmark,hEART_2024_paper_9125.pdf
"Bin Zhou, Zhenyang Zhang, Panagiotis Angeloudis and Simon Hu",Deep Reinforcement Learning based Joint Optimization of the Traffic Signal and Autonomous Vehicles Considering Dynamic Uncertainties,hEART_2024_paper_9254.pdf
Dimitrios Pappelis and Emmanouil Chaniotakis,Pricing the Unseen: Revenue Management under Rationally Inattentive Travellers,hEART_2024_paper_9273.pdf
Gaurav Malik and Chris Tampere,A Game-theoretical Model of Road Pricing with Endogenized User-equilibrium,hEART_2024_paper_9321.pdf
"Xiaoyue Chen, Astrid Kemperman and Harry Timmermans",Heterogeneity in habitual active travel choices over the life course,hEART_2024_paper_9378.pdf
"Nicola Ortelli, Matthieu de Lapparent and Michel Bierlaire",An integrated accident injury severity and risk-taking behavior model for the evaluation of Via Sicura,hEART_2024_paper_9401.pdf
"Georgios Laskaris, Christina Iliopoulou and Konstantinos Kepaptsoglou",Transit Network Design and Frequency Setting accounting for Vulnerability,hEART_2024_paper_9666.pdf
"Slavica Gavric, Nikola Mitrovic and Aleksandar Stevanovic",Assessment of Environmental Impacts of Conflict-Reducing Traffic Control Strategies on the Arterial Streets,hEART_2024_paper_9798.pdf
Louis Balzer and Ludovic Leclercq,Promoting complementarity between micromobility services and public transportation in Amsterdam,hEART_2024_paper_9799.pdf
"Richard Connors, Haruko Nakao, Francesco Viti and Tai-Yu Ma",A Continuous Approximation for Demand Responsive Transport with Meeting Points,hEART_2024_paper_9819.pdf
"Francesco Bruno, Mohammad Maghrour Zefreh, Oskar Fröidh and Oded Cats",Possibilities to Replace Short-haul Flights with Train Travel when Accounting for Rail Capacity,hEART_2024_paper_9961.pdf
Kone Yacouba and Manout Ouassim,The study of hypermobility through the lenses of big data and machine learning,hEART_2024_paper_9993.pdf
